"dscode"	"dcode"	"scode"	"scodeyear"	"year"	"pt"	"fhcl"	"fhpr"	"bdbest"	"poltot"	"polacc"	"polpro"	"polwel"	"unp"	"lnapps"	"lnsttot"	"lngdpsource"	"lngdpdest"	"lndist"
"168"	125	1	25	200425	2004	4	4	3	738	7	2	3	2	5.40000009536743	5.61677122116089	10.2455863952637	8.03231811523438	10.4123811721802	1.68491637706757
"169"	125	1	25	200525	2005	3.5	3	2	213	7	2	3	2	5	5.59098720550537	10.2455863952637	8.07841491699219	10.4598979949951	1.68491637706757
"170"	125	1	25	200625	2006	3	3	2	0	7	2	3	2	4.80000019073486	6.16961050033569	10.2455863952637	8.10479068756104	10.5158042907715	1.68491637706757
"171"	125	1	25	200725	2007	3	3	2	0	7	2	3	2	4.40000009536743	5.72358512878418	10.2455863952637	8.13416290283203	10.5647058486938	1.68491637706757
"172"	125	1	25	200825	2008	3	3	2	0	5.25	2	2	1.25	4.19999980926514	6.0063533782959	10.2455863952637	8.19330024719238	10.572060585022	1.68491637706757
"173"	125	1	25	200925	2009	3.5	3	2	0	4	2	1	1	5.59999990463257	5.736572265625	10.2455863952637	8.24663829803467	10.6087608337402	1.68491637706757
"174"	125	1	25	201025	2010	3	3	2	0	4	2	1	1	5.19999980926514	5.73334121704102	10.2455863952637	8.28552341461182	10.6349658966064	1.68491637706757
"175"	125	1	25	201125	2011	3	3	2	0	4	2	1	1	5.09999990463257	5.72684764862061	10.2455863952637	8.33424758911133	10.6651105880737	1.68491637706757
"176"	125	1	25	201225	2012	3	3	2	0	4	2	1	1	5.19999980926514	5.37989711761475	10.2455863952637	8.38049125671387	10.6988306045532	1.68491637706757
"177"	126	1	26	199726	1997	4	7	6	38	0	0	0	0	8.5	5.12396383285522	9.56941223144531	8.79961013793945	10.0910453796387	2.54600167274475
"178"	126	1	26	199826	1998	3.5	6	6	0	0	0	0	0	7.69999980926514	5.13579845428467	9.56941223144531	8.84436225891113	10.1464729309082	2.54600167274475
"179"	126	1	26	199926	1999	4	6	6	28	0	0	0	0	6.90000009536743	5.35658645629883	9.56941223144531	8.86683368682861	10.1967544555664	2.54600167274475
"180"	126	1	26	200026	2000	3.5	6	6	40	2	0	1	1	6.30000019073486	6.74523639678955	9.56941223144531	8.90040683746338	10.2396383285522	2.54600167274475
"181"	126	1	26	200126	2001	3	6	6	119	3.25	0.5	1.5	1.25	6.80000019073486	6.78558778762817	9.56941223144531	8.89570617675781	10.2815132141113	2.54600167274475
"182"	126	1	26	200226	2002	3.5	6	6	0	7	2	3	2	6.40000009536743	4.79579067230225	9.56941223144531	8.93639659881592	10.3193979263306	2.54600167274475
"183"	126	1	26	200326	2003	3	6	6	0	7	2	3	2	5.90000009536743	4.8520302772522	9.56941223144531	9.00073432922363	10.3666868209839	2.54600167274475
"184"	126	1	26	200426	2004	3.5	6	6	0	7	2	3	2	5.40000009536743	4.75359010696411	9.56941223144531	9.02752494812012	10.4123811721802	2.54600167274475
"185"	126	1	26	200526	2005	3.5	6	6	28	7	2	3	2	5	4.94876003265381	9.56941223144531	9.07348442077637	10.4598979949951	2.54600167274475
"186"	126	1	26	200626	2006	4	6	6	57	7	2	3	2	4.80000019073486	4.58496761322021	9.56941223144531	9.12303447723389	10.5158042907715	2.54600167274475
"187"	126	1	26	200726	2007	4	6	6	72	7	2	3	2	4.40000009536743	4.66343927383423	9.56941223144531	9.17429542541504	10.5647058486938	2.54600167274475
"188"	126	1	26	200826	2008	4	6	6	121	5.25	2	2	1.25	4.19999980926514	5.20400667190552	9.56941223144531	9.15797424316406	10.572060585022	2.54600167274475
"189"	126	1	26	200926	2009	4	6	6	133	4	2	1	1	5.59999990463257	5.8021183013916	9.56941223144531	9.1507043838501	10.6087608337402	2.54600167274475
"190"	126	1	26	201026	2010	4	6	6	74	4	2	1	1	5.19999980926514	6.2383246421814	9.56941223144531	9.15186977386475	10.6349658966064	2.54600167274475
"191"	126	1	26	201126	2011	4	6	6	219	4	2	1	1	5.09999990463257	7.71913003921509	9.56941223144531	9.17084217071533	10.6651105880737	2.54600167274475
"192"	126	1	26	201226	2012	4	6	6	0	4	2	1	1	5.19999980926514	7.58731031417847	9.56941223144531	9.13912582397461	10.6988306045532	2.54600167274475
"193"	127	1	27	199727	1997	5	7	7	0	0	0	0	0	8.5	5.02388048171997	9.7633056640625	7.92260885238647	10.0910453796387	2.58407306671143
"194"	127	1	27	199827	1998	5	7	7	0	0	0	0	0	7.69999980926514	5.47646331787109	9.7633056640625	8.19985389709473	10.1464729309082	2.58407306671143
"195"	127	1	27	199927	1999	5	7	7	0	0	0	0	0	6.90000009536743	6.82437372207642	9.7633056640625	8.3435230255127	10.1967544555664	2.58407306671143
"196"	127	1	27	200027	2000	5	7	7	0	2	0	1	1	6.30000019073486	7.75747871398926	9.7633056640625	8.32787799835205	10.2396383285522	2.58407306671143
"197"	127	1	27	200127	2001	4.5	7	7	0	3.25	0.5	1.5	1.25	6.80000019073486	7.56682825088501	9.7633056640625	8.32760334014893	10.2815132141113	2.58407306671143
"198"	127	1	27	200227	2002	4.5	7	7	0	7	2	3	2	6.40000009536743	5.22035598754883	9.7633056640625	8.21830463409424	10.3193979263306	2.58407306671143
"199"	127	1	27	200327	2003	5	5	7	0	7	2	3	2	5.90000009536743	5.00394630432129	9.7633056640625	7.7735481262207	10.3666868209839	2.58407306671143
"200"	127	1	27	200427	2004	5	5	7	3499	7	2	3	2	5.40000009536743	5.36597585678101	9.7633056640625	8.19057941436768	10.4123811721802	2.58407306671143
"201"	127	1	27	200527	2005	5	5	6	2364	7	2	3	2	5	6.27476215362549	9.7633056640625	8.20422840118408	10.4598979949951	2.58407306671143
"202"	127	1	27	200627	2006	5	6	6	3931	7	2	3	2	4.80000019073486	5.27299976348877	9.7633056640625	8.27068424224854	10.5158042907715	2.58407306671143
"203"	127	1	27	200727	2007	5	6	6	1943	7	2	3	2	4.40000009536743	5.40717172622681	9.7633056640625	8.25586223602295	10.5647058486938	2.58407306671143
"204"	127	1	27	200827	2008	5	6	6	2090	5.25	2	2	1.25	4.19999980926514	5.32787609100342	9.7633056640625	8.29716205596924	10.572060585022	2.58407306671143
"205"	127	1	27	200927	2009	4.5	6	5	1036	4	2	1	1	5.59999990463257	5.73009967803955	9.7633056640625	8.38022518157959	10.6087608337402	2.58407306671143
"206"	127	1	27	201027	2010	4.5	6	5	1015	4	2	1	1	5.19999980926514	5.98141431808472	9.7633056640625	8.41991519927979	10.6349658966064	2.58407306671143
"207"	127	1	27	201127	2011	4	6	5	861	4	2	1	1	5.09999990463257	6.2934193611145	9.7633056640625	8.47136497497559	10.6651105880737	2.58407306671143
"208"	127	1	27	201227	2012	4	6	6	565	4	2	1	1	5.19999980926514	6.67203283309937	9.7633056640625	8.52099895477295	10.6988306045532	2.58407306671143
"209"	128	1	28	199728	1997	2	2	2	0	0	0	0	0	8.5	5.14749431610107	10.1310615539551	9.76392364501953	10.0910453796387	2.12022352218628
"210"	128	1	28	199828	1998	2	2	2	0	0	0	0	0	7.69999980926514	1.94591009616852	10.1310615539551	9.64738273620605	10.1464729309082	2.12022352218628
"211"	128	1	28	199928	1999	2	2	2	0	0	0	0	0	6.90000009536743	5.64190721511841	10.1310615539551	9.76055908203125	10.1967544555664	2.12022352218628
"212"	128	1	28	200028	2000	2	2	2	0	2	0	1	1	6.30000019073486	5.69035959243774	10.1310615539551	9.83780860900879	10.2396383285522	2.12022352218628
"213"	128	1	28	200128	2001	2	2	2	0	3.25	0.5	1.5	1.25	6.80000019073486	5.90263319015503	10.1310615539551	9.86631965637207	10.2815132141113	2.12022352218628
"214"	128	1	28	200228	2002	3	2	2	0	7	2	3	2	6.40000009536743	6.33505439758301	10.1310615539551	9.93099975585938	10.3193979263306	2.12022352218628
"215"	128	1	28	200328	2003	2	2	2	0	7	2	3	2	5.90000009536743	5.736572265625	10.1310615539551	9.95270442962646	10.3666868209839	2.12022352218628
"216"	128	1	28	200428	2004	2	2	1	0	7	2	3	2	5.40000009536743	5.04985618591309	10.1310615539551	9.98996543884277	10.4123811721802	2.12022352218628
"217"	128	1	28	200528	2005	1.5	2	1	0	7	2	3	2	5	4.77068471908569	10.1310615539551	10.0247011184692	10.4598979949951	2.12022352218628
"218"	128	1	28	200628	2006	1.5	2	1	0	7	2	3	2	4.80000019073486	5.01727962493896	10.1310615539551	10.0712862014771	10.5158042907715	2.12022352218628
"219"	128	1	28	200728	2007	2	2	1	0	7	2	3	2	4.40000009536743	4.76217412948608	10.1310615539551	10.1181001663208	10.5647058486938	2.12022352218628
"220"	128	1	28	200828	2008	2	2	1	0	5.25	2	2	1.25	4.19999980926514	5.23110866546631	10.1310615539551	10.137716293335	10.572060585022	2.12022352218628
"221"	128	1	28	200928	2009	2.5	2	1	0	4	2	1	1	5.59999990463257	4.94876003265381	10.1310615539551	10.12144947052	10.6087608337402	2.12022352218628
"222"	128	1	28	201028	2010	1	2	1	0	4	2	1	1	5.19999980926514	4.74493217468262	10.1310615539551	10.1890106201172	10.6349658966064	2.12022352218628
"223"	128	1	28	201128	2011	1	2	1	0	4	2	1	1	5.09999990463257	4.85981225967407	10.1310615539551	10.2177295684814	10.6651105880737	2.12022352218628
"224"	128	1	28	201228	2012	1.5	2	1	0	4	2	1	1	5.19999980926514	4.83628177642822	10.1310615539551	10.2334547042847	10.6988306045532	2.12022352218628
"225"	129	1	29	199729	1997	3.5	5	6	0	0	0	0	0	8.5	5.23644208908081	11.0578651428223	9.02964782714844	10.0910453796387	2.63969993591309
"226"	129	1	29	199829	1998	3	5	6	0	0	0	0	0	7.69999980926514	4.91998100280762	11.0578651428223	9.06798648834229	10.1464729309082	2.63969993591309
"227"	129	1	29	199929	1999	3	5	6	0	0	0	0	0	6.90000009536743	4.29045963287354	11.0578651428223	9.02496719360352	10.1967544555664	2.63969993591309
"228"	129	1	29	200029	2000	3	5	6	0	2	0	1	1	6.30000019073486	5.62762117385864	11.0578651428223	9.02158832550049	10.2396383285522	2.63969993591309
"229"	129	1	29	200129	2001	3	5	6	0	3.25	0.5	1.5	1.25	6.80000019073486	5.66988086700439	11.0578651428223	9.06817626953125	10.2815132141113	2.63969993591309
"230"	129	1	29	200229	2002	3	5	6	0	7	2	3	2	6.40000009536743	5.46806001663208	11.0578651428223	9.0772647857666	10.3193979263306	2.63969993591309
"231"	129	1	29	200329	2003	3	5	6	0	7	2	3	2	5.90000009536743	5.1059455871582	11.0578651428223	9.10729122161865	10.3666868209839	2.63969993591309
"232"	129	1	29	200429	2004	3	5	6	0	7	2	3	2	5.40000009536743	4.62497282028198	11.0578651428223	9.18663024902344	10.4123811721802	2.63969993591309
"233"	129	1	29	200529	2005	3	4	5	0	7	2	3	2	5	4.63472890853882	11.0578651428223	9.18794250488281	10.4598979949951	2.63969993591309
"234"	129	1	29	200629	2006	3	4	5	0	7	2	3	2	4.80000019073486	4.6913480758667	11.0578651428223	9.21162605285645	10.5158042907715	2.63969993591309
"235"	129	1	29	200729	2007	3.5	4	5	0	7	2	3	2	4.40000009536743	4.91265487670898	11.0578651428223	9.2711181640625	10.5647058486938	2.63969993591309
"236"	129	1	29	200829	2008	3	4	5	0	5.25	2	2	1.25	4.19999980926514	5.05624580383301	11.0578651428223	9.33566951751709	10.572060585022	2.63969993591309
"237"	129	1	29	200929	2009	2.5	3	5	0	4	2	1	1	5.59999990463257	5.31812000274658	11.0578651428223	9.40171813964844	10.6087608337402	2.63969993591309
"238"	129	1	29	201029	2010	2.5	3	5	0	4	2	1	1	5.19999980926514	5.68357992172241	11.0578651428223	9.44935417175293	10.6349658966064	2.63969993591309
"239"	129	1	29	201129	2011	2.5	4	5	0	4	2	1	1	5.09999990463257	5.68697547912598	11.0578651428223	9.45132637023926	10.6651105880737	2.63969993591309
"240"	129	1	29	201229	2012	3	4	5	0	4	2	1	1	5.19999980926514	6.2441668510437	11.0578651428223	9.45329856872559	10.6988306045532	2.63969993591309
"241"	130	1	30	199730	1997	2	5	4	0	0	0	0	0	8.5	3.465735912323	10.9501399993896	9.16054248809814	10.0910453796387	1.87226355075836
"242"	130	1	30	199830	1998	3	5	5	0	0	0	0	0	7.69999980926514	NA	10.9501399993896	9.04484844207764	10.1464729309082	1.87226355075836
"243"	130	1	30	199930	1999	2	5	5	0	0	0	0	0	6.90000009536743	5.91620206832886	10.9501399993896	9.08242130279541	10.1967544555664	1.87226355075836
"244"	130	1	30	200030	2000	2	5	5	0	2	0	1	1	6.30000019073486	6.16961050033569	10.9501399993896	9.15712070465088	10.2396383285522	1.87226355075836
"245"	130	1	30	200130	2001	2	5	5	0	3.25	0.5	1.5	1.25	6.80000019073486	6.04500532150269	10.9501399993896	9.12299728393555	10.2815132141113	1.87226355075836
"246"	130	1	30	200230	2002	2.5	5	5	0	7	2	3	2	6.40000009536743	5.97380971908569	10.9501399993896	9.15363883972168	10.3193979263306	1.87226355075836
"247"	130	1	30	200330	2003	2.5	4	5	0	7	2	3	2	5.90000009536743	5.7990927696228	10.9501399993896	9.17999744415283	10.3666868209839	1.87226355075836
"248"	130	1	30	200430	2004	2.5	4	4	0	7	2	3	2	5.40000009536743	5.79605770111084	10.9501399993896	9.22742938995361	10.4123811721802	1.87226355075836
"249"	130	1	30	200530	2005	2.5	4	4	0	7	2	3	2	5	5.63121175765991	10.9501399993896	9.25743389129639	10.4598979949951	1.87226355075836
"250"	130	1	30	200630	2006	2.5	4	4	0	7	2	3	2	4.80000019073486	5.40267753601074	10.9501399993896	9.29992198944092	10.5158042907715	1.87226355075836
"251"	130	1	30	200730	2007	2.5	4	4	0	7	2	3	2	4.40000009536743	5.43372201919556	10.9501399993896	9.34436321258545	10.5647058486938	1.87226355075836
"252"	130	1	30	200830	2008	2	4	4	0	5.25	2	2	1.25	4.19999980926514	5.98141431808472	10.9501399993896	9.36669445037842	10.572060585022	1.87226355075836
"253"	130	1	30	200930	2009	2	4	4	0	4	2	1	1	5.59999990463257	5.9889612197876	10.9501399993896	9.31925010681152	10.6087608337402	1.87226355075836
"254"	130	1	30	201030	2010	2	4	4	0	4	2	1	1	5.19999980926514	6.19644403457642	10.9501399993896	9.38899230957031	10.6349658966064	1.87226355075836
"255"	130	1	30	201130	2011	2.5	4	4	0	4	2	1	1	5.09999990463257	5.70044374465942	10.9501399993896	9.42593955993652	10.6651105880737	1.87226355075836
"256"	130	1	30	201230	2012	2.5	4	4	0	4	2	1	1	5.19999980926514	5.72031164169312	10.9501399993896	9.46394824981689	10.6988306045532	1.87226355075836
"257"	134	1	34	199734	1997	1	3	2	0	0	0	0	0	8.5	NA	4.43081665039062	7.61548089981079	10.0910453796387	2.30737352371216
"258"	134	1	34	199834	1998	2	3	2	0	0	0	0	0	7.69999980926514	NA	4.43081665039062	7.65503072738647	10.1464729309082	2.30737352371216
"259"	134	1	34	199934	1999	1	3	2	0	0	0	0	0	6.90000009536743	NA	4.43081665039062	7.66721439361572	10.1967544555664	2.30737352371216
"260"	134	1	34	200034	2000	1	3	2	0	2	0	1	1	6.30000019073486	3.61091780662537	4.43081665039062	7.70527601242065	10.2396383285522	2.30737352371216
"261"	134	1	34	200134	2001	1	3	2	0	3.25	0.5	1.5	1.25	6.80000019073486	4.66343927383423	4.43081665039062	7.70131301879883	10.2815132141113	2.30737352371216
"262"	134	1	34	200234	2002	2	2	2	0	7	2	3	2	6.40000009536743	4.91998100280762	4.43081665039062	7.72754383087158	10.3193979263306	2.30737352371216
"263"	134	1	34	200334	2003	2.5	2	2	0	7	2	3	2	5.90000009536743	3.21887588500977	4.43081665039062	7.76492404937744	10.3666868209839	2.30737352371216
"264"	134	1	34	200434	2004	2.5	2	2	0	7	2	3	2	5.40000009536743	4.20469284057617	4.43081665039062	7.83873748779297	10.4123811721802	2.30737352371216
"265"	134	1	34	200534	2005	2.5	2	2	0	7	2	3	2	5	4.38202667236328	4.43081665039062	7.88275623321533	10.4598979949951	2.30737352371216
"266"	134	1	34	200634	2006	2.5	2	2	0	7	2	3	2	4.80000019073486	3.49650764465332	4.43081665039062	7.9659276008606	10.5158042907715	2.30737352371216
"267"	134	1	34	200734	2007	2.5	2	2	0	7	2	3	2	4.40000009536743	3.61091780662537	4.43081665039062	8.05777931213379	10.5647058486938	2.30737352371216
"268"	134	1	34	200834	2008	3	2	2	0	5.25	2	2	1.25	4.19999980926514	2.83321332931519	4.43081665039062	8.13882446289062	10.572060585022	2.30737352371216
"269"	134	1	34	200934	2009	2.5	2	2	0	4	2	1	1	5.59999990463257	3.36729574203491	4.43081665039062	8.0979585647583	10.6087608337402	2.30737352371216
"270"	134	1	34	201034	2010	2.5	2	2	0	4	2	1	1	5.19999980926514	3.13549423217773	4.43081665039062	8.16705417633057	10.6349658966064	2.30737352371216
"271"	134	1	34	201134	2011	2.5	2	2	0	4	2	1	1	5.09999990463257	3.178053855896	4.43081665039062	8.31703090667725	10.6651105880737	2.30737352371216
"272"	134	1	34	201234	2012	1.5	2	1	0	4	2	1	1	5.19999980926514	3.04452252388	4.43081665039062	8.41799354553223	10.6988306045532	2.30737352371216
"273"	135	1	35	199735	1997	5	7	7	315	0	0	0	0	8.5	4.8520302772522	NA	6.47697257995605	10.0910453796387	2.07505702972412
"274"	135	1	35	199835	1998	4.5	7	7	60	0	0	0	0	7.69999980926514	4.64439105987549	NA	6.54951667785645	10.1464729309082	2.07505702972412
"275"	135	1	35	199935	1999	4	7	7	25	0	0	0	0	6.90000009536743	4.6913480758667	NA	6.63344144821167	10.1967544555664	2.07505702972412
"276"	135	1	35	200035	2000	4.5	7	7	162	2	0	1	1	6.30000019073486	5.20400667190552	NA	6.74208879470825	10.2396383285522	2.07505702972412
"277"	135	1	35	200135	2001	3.5	7	7	151	3.25	0.5	1.5	1.25	6.80000019073486	4.93447399139404	NA	6.84934329986572	10.2815132141113	2.07505702972412
"278"	135	1	35	200235	2002	3.5	7	7	282	7	2	3	2	6.40000009536743	4.17438745498657	NA	6.92321109771729	10.3193979263306	2.07505702972412
"279"	135	1	35	200335	2003	4	7	7	40	7	2	3	2	5.90000009536743	3.49650764465332	NA	7.03275537490845	10.3666868209839	2.07505702972412
"280"	135	1	35	200435	2004	4	7	7	0	7	2	3	2	5.40000009536743	3.66356158256531	NA	7.14005565643311	10.4123811721802	2.07505702972412
"281"	135	1	35	200535	2005	4	7	7	105	7	2	3	2	5	4.00733327865601	NA	7.24739360809326	10.4598979949951	2.07505702972412
"282"	135	1	35	200635	2006	4.5	7	7	158	7	2	3	2	4.80000019073486	3.91202306747437	NA	7.35038232803345	10.5158042907715	2.07505702972412
"283"	135	1	35	200735	2007	5	7	7	129	7	2	3	2	4.40000009536743	4.21950769424438	NA	7.44373273849487	10.5647058486938	2.07505702972412
"284"	135	1	35	200835	2008	4.5	7	7	66	5.25	2	2	1.25	4.19999980926514	4.6913480758667	NA	7.45919752120972	10.572060585022	2.07505702972412
"285"	135	1	35	200935	2009	4.5	7	7	162	4	2	1	1	5.59999990463257	4.53259944915771	NA	7.48945236206055	10.6087608337402	2.07505702972412
"286"	135	1	35	201035	2010	5	7	7	157	4	2	1	1	5.19999980926514	4.57471084594727	NA	7.5216178894043	10.6349658966064	2.07505702972412
"287"	135	1	35	201135	2011	4.5	6	7	712	4	2	1	1	5.09999990463257	4.4188404083252	NA	7.55912303924561	10.6651105880737	2.07505702972412
"288"	135	1	35	201235	2012	4	5	6	702	4	2	1	1	5.19999980926514	4.59511995315552	NA	7.60090255737305	10.6988306045532	2.07505702972412
"289"	136	1	36	199736	1997	3	4	3	40	0	0	0	0	8.5	3.97029185295105	7.38647079467773	6.72427701950073	10.0910453796387	2.26363635063171
"290"	136	1	36	199836	1998	3.5	4	3	250	0	0	0	0	7.69999980926514	4.40671920776367	7.38647079467773	6.67540693283081	10.1464729309082	2.26363635063171
"291"	136	1	36	199936	1999	3	4	3	156	0	0	0	0	6.90000009536743	4.46590805053711	7.38647079467773	6.65966558456421	10.1967544555664	2.26363635063171
"292"	136	1	36	200036	2000	4	4	3	260	2	0	1	1	6.30000019073486	5.26785802841187	7.38647079467773	6.7250337600708	10.2396383285522	2.26363635063171
"293"	136	1	36	200136	2001	4	4	3	429	3.25	0.5	1.5	1.25	6.80000019073486	5.01063537597656	7.38647079467773	6.82337331771851	10.2815132141113	2.26363635063171
"294"	136	1	36	200236	2002	4.5	4	4	3947	7	2	3	2	6.40000009536743	5.14166355133057	7.38647079467773	6.81167364120483	10.3193979263306	2.26363635063171
"295"	136	1	36	200336	2003	4	4	5	1341	7	2	3	2	5.90000009536743	4.62497282028198	7.38647079467773	6.83716106414795	10.3666868209839	2.26363635063171
"296"	136	1	36	200436	2004	4.5	5	5	1880	7	2	3	2	5.40000009536743	4.48863649368286	7.38647079467773	6.86834907531738	10.4123811721802	2.26363635063171
"297"	136	1	36	200536	2005	5	5	6	1104	7	2	3	2	5	4.89784002304077	7.38647079467773	6.88854169845581	10.4598979949951	2.26363635063171
"298"	136	1	36	200636	2006	4.5	4	5	457	7	2	3	2	4.80000019073486	4.61512041091919	7.38647079467773	6.90751504898071	10.5158042907715	2.26363635063171
"299"	136	1	36	200736	2007	3.5	4	5	0	7	2	3	2	4.40000009536743	4.57471084594727	7.38647079467773	6.93023061752319	10.5647058486938	2.26363635063171
"300"	136	1	36	200836	2008	4	4	4	0	5.25	2	2	1.25	4.19999980926514	4.30406522750854	7.38647079467773	6.97919178009033	10.572060585022	2.26363635063171
"301"	136	1	36	200936	2009	4.5	4	4	0	4	2	1	1	5.59999990463257	4.11087369918823	7.38647079467773	7.01211547851562	10.6087608337402	2.26363635063171
"302"	136	1	36	201036	2010	3.5	4	4	0	4	2	1	1	5.19999980926514	5.40717172622681	7.38647079467773	7.04336929321289	10.6349658966064	2.26363635063171
"303"	136	1	36	201136	2011	3.5	4	4	0	4	2	1	1	5.09999990463257	6.02586603164673	7.38647079467773	7.06552219390869	10.6651105880737	2.26363635063171
"304"	136	1	36	201236	2012	3	4	4	0	4	2	1	1	5.19999980926514	6.11589193344116	7.38647079467773	7.10126256942749	10.6988306045532	2.26363635063171
"305"	137	1	37	199737	1997	3.5	6	7	0	0	0	0	0	8.5	2.7725887298584	7.20711898803711	7.02697706222534	10.0910453796387	2.72464513778687
"306"	137	1	37	199837	1998	3	4	6	0	0	0	0	0	7.69999980926514	0.6931471824646	7.20711898803711	7.02460432052612	10.1464729309082	2.72464513778687
"307"	137	1	37	199937	1999	4	3	4	0	0	0	0	0	6.90000009536743	3.04452252388	7.20711898803711	6.97573137283325	10.1967544555664	2.72464513778687
"308"	137	1	37	200037	2000	3	4	4	0	2	0	1	1	6.30000019073486	5.20400667190552	7.20711898803711	7.01004123687744	10.2396383285522	2.72464513778687
"309"	137	1	37	200137	2001	4	5	4	0	3.25	0.5	1.5	1.25	6.80000019073486	4.8903489112854	7.20711898803711	7.10650777816772	10.2815132141113	2.72464513778687
"310"	137	1	37	200237	2002	4	5	4	0	7	2	3	2	6.40000009536743	3.55534815788269	7.20711898803711	7.13313627243042	10.3193979263306	2.72464513778687
"311"	137	1	37	200337	2003	3.5	4	4	0	7	2	3	2	5.90000009536743	4.34380531311035	7.20711898803711	7.26102161407471	10.3666868209839	2.72464513778687
"312"	137	1	37	200437	2004	4	4	4	129	7	2	3	2	5.40000009536743	3.13549423217773	7.20711898803711	7.36442041397095	10.4123811721802	2.72464513778687
